variable,x,y
bio3,17.9,0.0026929457497317346
bio3,17.937199999999997,0.0026929457497317346
bio3,17.9744,0.0026929457497317346
bio3,18.011599999999998,0.0026929457497317346
bio3,18.0488,0.0026929457497317346
bio3,18.086,0.0026929457497317346
bio3,18.123199999999997,0.0026929457497317346
bio3,18.1604,0.0026929457497317346
bio3,18.197599999999998,0.0026929457497317346
bio3,18.2348,0.0026929457497317346
bio3,18.272,0.0026929457497317346
bio3,18.309199999999997,0.0026929457497317346
bio3,18.3464,0.0026929457497317346
bio3,18.383599999999998,0.0026929457497317346
bio3,18.4208,0.0026929457497317346
bio3,18.458,0.0026929457497317346
bio3,18.495199999999997,0.0026929457497317346
bio3,18.5324,0.0026929457497317346
bio3,18.569599999999998,0.0026929457497317346
bio3,18.6068,0.0026929457497317346
bio3,18.644,0.0026929457497317346
bio3,18.681199999999997,0.0026929457497317346
bio3,18.7184,0.0026929457497317346
bio3,18.755599999999998,0.0026929457497317346
bio3,18.7928,0.0026929457497317346
bio3,18.83,0.0026929457497317346
bio3,18.867199999999997,0.0026929457497317346
bio3,18.9044,0.0026929457497317346
bio3,18.941599999999998,0.0026929457497317346
bio3,18.9788,0.0026929457497317346
bio3,19.016,0.0026929457497317346
bio3,19.053199999999997,0.0026929457497317346
bio3,19.0904,0.0026929457497317346
bio3,19.127599999999997,0.0026929457497317346
bio3,19.1648,0.0026929457497317346
bio3,19.201999999999998,0.0026929457497317346
bio3,19.239199999999997,0.0026929457497317346
bio3,19.2764,0.0026929457497317346
bio3,19.313599999999997,0.0026929457497317346
bio3,19.3508,0.0026929457497317346
bio3,19.387999999999998,0.0026929457497317346
bio3,19.4252,0.0026929457497317346
bio3,19.4624,0.0026929457497317346
bio3,19.499599999999997,0.0026929457497317346
bio3,19.5368,0.0026929457497317346
bio3,19.573999999999998,0.0026929457497317346
bio3,19.6112,0.0026929457497317346
bio3,19.6484,0.0026929457497317346
bio3,19.685599999999997,0.0026929457497317346
bio3,19.7228,0.0026929457497317346
bio3,19.759999999999998,0.0026929457497317346
bio3,19.7972,0.0026929457497317346
bio3,19.8344,0.0026929457497317346
bio3,19.871599999999997,0.0026929457497317346
bio3,19.9088,0.0026929457497317346
bio3,19.945999999999998,0.0026929457497317346
bio3,19.9832,0.0026929457497317346
bio3,20.0204,0.0026929457497317346
bio3,20.0576,0.0026929457497317346
bio3,20.0948,0.0026929457497317346
bio3,20.131999999999998,0.0026929457497317346
bio3,20.1692,0.0026929457497317346
bio3,20.2064,0.0026929457497317346
bio3,20.2436,0.0026929457497317346
bio3,20.2808,0.0026929457497317346
bio3,20.317999999999998,0.0026929457497317346
bio3,20.3552,0.0026929457497317346
bio3,20.3924,0.0026929457497317346
bio3,20.4296,0.0026929457497317346
bio3,20.4668,0.0026929457497317346
bio3,20.503999999999998,0.0026929457497317346
bio3,20.5412,0.0026929457497317346
bio3,20.5784,0.0026929457497317346
bio3,20.6156,0.0026929457497317346
bio3,20.6528,0.0026929457497317346
bio3,20.689999999999998,0.0026929457497317346
bio3,20.7272,0.0026929457497317346
bio3,20.7644,0.0026929457497317346
bio3,20.8016,0.0026929457497317346
bio3,20.8388,0.0026929457497317346
bio3,20.875999999999998,0.0026929457497317346
bio3,20.9132,0.0026929457497317346
bio3,20.9504,0.0026929457497317346
bio3,20.9876,0.0027023911476135257
bio3,21.0248,0.0027118365454953165
bio3,21.061999999999998,0.00274057347269263
bio3,21.0992,0.002769310399889946
bio3,21.1364,0.002798657308449036
bio3,21.1736,0.0028280042170081288
bio3,21.2108,0.002857974069775082
bio3,21.247999999999998,0.0028879439225420354
bio3,21.2852,0.002918549967580477
bio3,21.3224,0.0029491560126189142
bio3,21.3596,0.002980411780299621
bio3,21.3968,0.0030116675479803234
bio3,21.433999999999997,0.0030435875640250722
bio3,21.4712,0.003075507580069825
bio3,21.508399999999998,0.003108104408602228
bio3,21.5456,0.0031407012371346354
bio3,21.5828,0.0031739899830427023
bio3,21.619999999999997,0.0032072787289507687
bio3,21.6572,0.00324127408093773
bio3,21.694399999999998,0.0032752694329246878
bio3,21.7316,0.003309986394015143
bio3,21.7688,0.003344703355105594
bio3,21.805999999999997,0.0033801572455558907
bio3,21.8432,0.0034156111360061914
bio3,21.880399999999998,0.0034518176194978855
bio3,21.9176,0.003488024102989584
